,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Name,Day,Time,Count,Time Offset,LocNumber,Failures,Hauled Out,Satellites,InitLat,InitLon,InitTime,InitType,Latitude,Longitude,Height,Bad Sats,Residual,Time Error,TWIC Power,Fastloc Power,Noise,Range Bits,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR
146708,04-Nov-2015,03:17:34,1,-1101.000000,,,0,4,,,,,,,,,,,,,,15,9,4016,,,39,8,1230,,,,5,20435,,,,17,22408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146708,05-Nov-2015,00:37:24,1,-1104.000000,,,0,4,,,,,,,,,,,,,,15,7,9635,,,,8,16142,,,,27,1346,,,,30,8845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146708,07-Nov-2015,13:09:27,1,-1114.000000,,,0,6,,,,,,,,,,,,,,15,21,12084,,,38,18,6064,,,,29,31306,,,,15,20806,,,,20,16322,,,,26,30904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146708,13-Nov-2015,02:13:36,1,-1134.000000,,,0,4,,,,,,,,,,,,,,15,10,5965,,,38,5,15084,,,,17,12242,,,,23,10752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146708,15-Nov-2015,19:14:39,1,-1144.000000,,,0,4,,,,,,,,,,,,,,15,31,5886,,,,1,19371,,,,11,17880,,,,32,2457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146708,19-Nov-2015,07:29:11,1,-1157.000000,,,0,4,,,,,,,,,,,,,,15,5,13172,,,,2,6056,,,,24,8373,,,,20,4862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146708,09-Dec-2015,06:18:37,1,-1232.000000,,,0,4,,,,,,,,,,,,,,15,12,32630,,,,6,16460,,,,5,24499,,,,13,9152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146708,11-Dec-2015,00:23:06,1,-1238.000000,,,0,4,,,,,,,,,,,,,,15,7,21014,,,39,5,8454,,,,11,4498,,,,28,24938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146708,13-Dec-2015,21:35:16,1,-1249.000000,,,0,4,,,,,,,,,,,,,,15,23,7348,,,,7,22284,,,,3,17337,,,,9,9588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146708,14-Dec-2015,20:19:17,1,-1253.000000,,,0,4,,,,,,,,,,,,,,15,7,22915,,,37,23,2837,,,,16,9526,,,,26,6932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146708,22-Dec-2015,00:12:47,1,-1279.000000,,,0,5,,,,,,,,,,,,,,15,9,16066,,,40,5,18078,,,,23,8578,,,,13,23304,,,,17,5246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146708,01-Jan-2016,00:51:05,1,-1317.000000,,,0,4,,,,,,,,,,,,,,15,19,11176,,,,6,9394,,,,9,31314,,,,7,22978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146708,03-Jan-2016,13:26:03,1,-1326.000000,,,0,4,,,,,,,,,,,,,,15,22,32102,,,39,8,26498,,,,10,30068,,,,21,18376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146708,02-Feb-2016,20:29:46,1,-1439.000000,,,0,4,,,,,,,,,,,,,,15,5,2814,,,,9,30864,,,,23,13436,,,,17,22848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146708,13-Feb-2016,23:37:08,1,-1481.000000,,,0,8,,,,,,,,,,,,,,15,12,23602,,,,30,3388,,,,2,15356,,,,15,15470,,,,17,21138,,,,24,7230,,,,32,19934,,,,13,16684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146708,24-Feb-2016,03:44:49,1,-1521.000000,,,0,4,,,,,,,,,,,,,,15,5,2904,,,,18,24398,,,,15,17083,,,,24,3836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146708,05-Mar-2016,15:13:13,1,-1562.000000,,,0,4,,,,,,,,,,,,,,15,9,5726,,,,7,9828,,,,30,8691,,,,1,15424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146708,13-Mar-2016,00:28:31,1,-1592.000000,,,0,5,,,,,,,,,,,,,,15,2,8292,,,40,12,28109,,,,5,5468,,,,24,16400,,,,6,24206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146708,19-Mar-2016,00:20:04,1,-1615.000000,,,0,5,,,,,,,,,,,,,,15,2,28186,,,41,25,22250,,,,6,21751,,,,12,22968,,,,29,24208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146708,19-Mar-2016,12:30:11,1,-1617.000000,,,0,4,,,,,,,,,,,,,,15,7,10388,,,,9,27454,,,,11,17163,,,,16,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146708,27-Mar-2016,21:31:39,1,-1650.000000,,,0,5,,,,,,,,,,,,,,15,2,27011,,,39,15,15502,,,,6,17264,,,,12,21062,,,,13,10892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146708,05-Apr-2016,21:33:21,1,-1686.000000,,,0,4,,,,,,,,,,,,,,15,13,2814,,,,15,11164,,,,12,29570,,,,24,29158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146708,10-Apr-2016,04:50:26,1,-1703.000000,,,0,4,,,,,,,,,,,,,,15,10,23005,,,,18,11820,,,,4,17977,,,,26,21426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146708,16-Apr-2016,03:22:19,1,-1727.000000,,,0,6,,,,,,,,,,,,,,15,10,12150,,,44,4,14524,,,,26,8505,,,,20,13100,,,,15,30372,,,,21,4102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146708,20-Apr-2016,23:05:46,1,-1746.000000,,,0,5,,,,,,,,,,,,,,15,2,8037,,,39,12,23637,,,,25,26346,,,,5,30014,,,,29,29606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146708,26-Apr-2016,14:56:04,2,-1768.000000,,,0,4,,,,,,,,,,,,,,15,28,23843,,,39,7,29592,,,,30,9146,,,,9,2790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146708,06-May-2016,15:42:05,1,-1808.000000,,,0,4,,,,,,,,,,,,,,15,13,5296,,,,17,25961,,,,19,19154,,,,28,21008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146708,14-May-2016,01:14:02,1,-1837.000000,,,0,4,,,,,,,,,,,,,,15,10,4086,,,38,32,10180,,,,15,32463,,,,21,31196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146708,18-May-2016,03:41:37,1,-1853.000000,,,0,4,,,,,,,,,,,,,,15,21,13058,,,,10,11756,,,,18,17716,,,,31,30187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146708,19-May-2016,05:06:18,1,-1857.000000,,,0,4,,,,,,,,,,,,,,15,31,25541,,,,27,17390,,,,22,23891,,,,11,17774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146708,21-May-2016,07:59:11,1,-1866.000000,,,0,4,,,,,,,,,,,,,,15,1,13377,,,,11,3223,,,,22,6683,,,,23,10332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146708,24-May-2016,22:20:28,1,-1880.000000,,,0,6,,,,,,,,,,,,,,15,25,5249,,,40,21,23197,,,,29,21620,,,,12,8234,,,,18,15310,,,,20,26638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146708,25-May-2016,23:57:55,1,-1884.000000,,,0,4,,,,,,,,,,,,,,15,15,6085,,,,20,15914,,,,29,20130,,,,10,18229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146708,30-May-2016,08:16:54,1,-1901.000000,,,0,4,,,,,,,,,,,,,,15,22,5482,,,,3,4199,,,,23,8275,,,,7,13259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146708,31-May-2016,20:51:18,1,-1907.000000,,,0,5,,,,,,,,,,,,,,15,12,14557,,,41,20,20517,,,,15,4529,,,,2,18058,,,,5,14520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146708,07-Jun-2016,11:55:10,1,-1934.000000,,,0,4,,,,,,,,,,,,,,15,23,5290,,,42,17,12282,,,,28,19664,,,,7,25232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146708,09-Jun-2016,10:11:33,1,-1941.000000,,,0,0,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146708,11-Jun-2016,03:25:45,1,-1948.000000,,,0,4,,,,,,,,,,,,,,15,31,3617,,,39,27,584,,,,32,15277,,,,11,23178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146708,01-Jul-2016,04:21:34,1,-2031.000000,,,0,4,,,,,,,,,,,,,,15,11,3769,,,,23,14982,,,,1,10635,,,,22,1540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146708,17-Jul-2016,21:54:34,1,-2101.000000,,,0,4,,,,,,,,,,,,,,15,10,30757,,,,32,2854,,,,4,27719,,,,15,24359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146708,24-Jul-2016,09:01:35,1,-2128.000000,,,0,4,,,,,,,,,,,,,,15,23,24476,,,,9,20594,,,,17,24430,,,,5,7746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146708,26-Jul-2016,02:45:08,1,-2136.000000,,,0,4,,,,,,,,,,,,,,15,23,19551,,,,31,18340,,,,3,6212,,,,22,13720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146708,06-Aug-2016,02:46:50,1,-2182.000000,,,0,4,,,,,,,,,,,,,,15,23,24856,,,,31,23457,,,,4,16552,,,,26,8350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146708,08-Aug-2016,08:44:59,1,-2191.000000,,,0,4,,,,,,,,,,,,,,15,30,31445,,,37,7,16364,,,,13,26397,,,,11,2647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146708,28-Aug-2016,00:12:16,1,-2273.000000,,,0,6,,,,,,,,,,,,,,15,11,5858,,,40,1,14861,,,,23,6176,,,,22,3758,,,,31,16392,,,,3,27578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
